Index,Player,PartnerIndex,Mode,Score,Q1,Q2,Q3,Q4
536,0,,0,254,09/06/2018 13:20:11,,,,
537,1,,1,763,09/06/2018 13:20:11,,,,
538,0,,0,345,09/06/2018 13:20:11,,,,
539,1,,1,524,09/06/2018 13:20:11,,,,
540,1,,0,448,09/06/2018 13:20:11,,,,
541,0,,1,641,09/06/2018 13:20:11,,,,
542,1,,0,142,09/06/2018 13:20:11,,,,
543,1,,0,292,09/06/2018 13:20:11,,,,
544,1,,0,596,09/06/2018 13:20:11,,,,
545,0,,0,689,09/06/2018 13:20:11,,,,
546,0,,1,295,09/06/2018 13:20:11,,,,
547,1,,0,59,09/06/2018 13:20:11,,,,
548,1,,0,726,09/06/2018 13:20:11,,,,
549,1,,0,421,09/06/2018 13:20:11,,,,
550,0,,0,167,09/06/2018 13:20:11,,,,
551,0,,1,276,09/06/2018 13:20:11,,,,
552,1,,0,656,09/06/2018 13:20:11,,,,
553,0,,0,204,09/06/2018 13:20:11,,,,
554,1,,1,373,09/06/2018 13:20:11,,,,
555,1,,1,586,09/06/2018 13:20:11,,,,
556,0,,0,565,09/06/2018 13:20:11,,,,
557,0,,1,293,09/06/2018 13:20:11,,,,
558,0,,0,465,09/06/2018 13:20:11,,,,
559,0,,0,16,09/06/2018 13:20:11,,,,
560,1,,0,434,09/06/2018 13:20:11,,,,
561,0,,0,55,09/06/2018 13:20:11,,,,
562,1,,0,186,09/06/2018 13:20:11,,,,
563,1,,1,482,09/06/2018 13:20:11,,,,
564,1,,0,120,09/06/2018 13:20:11,,,,
565,0,,0,651,09/06/2018 13:20:11,,,,
566,1,,1,292,09/06/2018 13:20:11,,,,
567,1,,1,96,09/06/2018 13:20:11,,,,
568,1,,0,588,09/06/2018 13:20:11,,,,
569,1,,1,20,09/06/2018 13:20:11,,,,
570,1,,1,241,09/06/2018 13:20:11,,,,
571,0,,1,571,09/06/2018 13:20:11,,,,
572,1,,0,36,09/06/2018 13:20:11,,,,
573,1,,1,352,09/06/2018 13:20:11,,,,
574,1,,1,203,09/06/2018 13:20:11,,,,
575,1,,0,466,09/06/2018 13:20:11,,,,
576,1,,1,346,09/06/2018 13:20:11,,,,
577,0,,0,140,09/06/2018 13:20:11,,,,
578,1,,1,541,09/06/2018 13:20:11,,,,
579,0,,0,509,09/06/2018 13:20:11,,,,
580,0,,0,4,09/06/2018 13:20:11,,,,
581,0,,0,147,09/06/2018 13:20:11,,,,
582,1,,1,641,09/06/2018 13:20:11,,,,
583,0,,1,691,09/06/2018 13:20:11,,,,
584,1,,1,99,09/06/2018 13:20:11,,,,
585,1,,1,437,09/06/2018 13:20:11,,,,
586,1,,1,598,09/06/2018 13:20:11,,,,
587,0,,1,226,09/06/2018 13:20:11,,,,
588,1,,1,46,09/06/2018 13:20:11,,,,
589,1,,0,127,09/06/2018 13:20:11,,,,
590,0,,0,153,09/06/2018 13:20:11,,,,
591,1,,0,411,09/06/2018 13:20:11,,,,
592,0,,0,76,09/06/2018 13:20:11,,,,
593,0,,0,589,09/06/2018 13:20:11,,,,
594,1,,1,769,09/06/2018 13:20:11,,,,
595,1,,1,765,09/06/2018 13:20:11,,,,
596,1,,1,644,09/06/2018 13:20:11,,,,
597,0,,1,176,09/06/2018 13:20:11,,,,
598,0,,1,17,09/06/2018 13:20:11,,,,
599,0,,1,437,09/06/2018 13:20:11,,,,
600,1,,1,608,09/06/2018 13:20:11,,,,
601,1,,1,189,09/06/2018 13:20:11,,,,
602,0,,0,389,09/06/2018 13:20:11,,,,
603,1,,0,297,09/06/2018 13:20:11,,,,
604,1,,1,617,09/06/2018 13:20:11,,,,
605,0,,0,234,09/06/2018 13:20:11,,,,
606,1,,1,390,09/06/2018 13:20:11,,,,
607,1,,0,285,09/06/2018 13:20:11,,,,
608,1,,1,574,09/06/2018 13:20:11,,,,
609,0,,1,274,09/06/2018 13:20:11,,,,
610,1,,0,363,09/06/2018 13:20:11,,,,
611,0,,1,187,09/06/2018 13:20:11,,,,
612,0,,0,330,09/06/2018 13:20:11,,,,
613,0,,0,221,09/06/2018 13:20:11,,,,
614,0,,0,584,09/06/2018 13:20:11,,,,
615,0,,0,233,09/06/2018 13:20:11,,,,
616,0,,0,277,09/06/2018 13:20:11,,,,
617,0,,0,437,09/06/2018 13:20:11,,,,
618,0,,1,581,09/06/2018 13:20:11,,,,
619,0,,0,245,09/06/2018 13:20:11,,,,
620,0,,1,149,09/06/2018 13:20:11,,,,
621,0,,0,548,09/06/2018 13:20:11,,,,
622,0,,0,697,09/06/2018 13:20:11,,,,
623,1,,0,503,09/06/2018 13:20:11,,,,
624,1,,0,737,09/06/2018 13:20:11,,,,
625,0,,1,706,09/06/2018 13:20:11,,,,
626,0,,1,114,09/06/2018 13:20:11,,,,
627,1,,0,282,09/06/2018 13:20:11,,,,
628,1,,1,335,09/06/2018 13:20:11,,,,
629,0,,1,328,09/06/2018 13:20:11,,,,
630,0,,1,399,09/06/2018 13:20:11,,,,
631,1,,0,721,09/06/2018 13:20:11,,,,
632,1,,0,445,09/06/2018 13:20:11,,,,
633,0,,1,736,09/06/2018 13:20:11,,,,
634,0,,0,605,09/06/2018 13:20:11,,,,
635,1,,0,501,09/06/2018 13:20:11,,,,
636,1,,1,10,09/06/2018 13:20:11,,,,
637,0,,0,508,09/06/2018 13:20:11,,,,
638,1,,1,201,09/06/2018 13:20:11,,,,
639,0,,1,721,09/06/2018 13:20:11,,,,
640,0,,1,479,09/06/2018 13:20:11,,,,
641,0,,0,300,09/06/2018 13:20:11,,,,
642,1,,0,16,09/06/2018 13:20:11,,,,
643,1,,1,125,09/06/2018 13:20:11,,,,
644,1,,0,171,09/06/2018 13:20:11,,,,
645,1,,1,531,09/06/2018 13:20:11,,,,
646,0,,1,311,09/06/2018 13:20:11,,,,
647,1,,1,64,09/06/2018 13:20:11,,,,
648,0,,1,69,09/06/2018 13:20:11,,,,
649,0,,1,651,09/06/2018 13:20:11,,,,
650,1,,1,467,09/06/2018 13:20:11,,,,
651,0,,0,795,09/06/2018 13:20:11,,,,
652,1,,0,701,09/06/2018 13:20:11,,,,
653,0,,1,765,09/06/2018 13:20:11,,,,
654,0,,1,196,09/06/2018 13:20:11,,,,
655,0,,0,370,09/06/2018 13:20:11,,,,
656,0,,0,396,09/06/2018 13:20:11,,,,
657,1,,1,238,09/06/2018 13:20:11,,,,
658,1,,0,695,09/06/2018 13:20:11,,,,
659,1,,0,649,09/06/2018 13:20:11,,,,
660,1,,1,202,09/06/2018 13:20:11,,,,
661,0,,1,115,09/06/2018 13:20:11,,,,
662,0,,0,382,09/06/2018 13:20:11,,,,
663,1,,1,374,09/06/2018 13:20:11,,,,
664,0,,0,791,09/06/2018 13:20:11,,,,
665,0,,0,486,09/06/2018 13:20:11,,,,
666,0,,1,104,09/06/2018 13:20:11,,,,
667,1,,1,212,09/06/2018 13:20:11,,,,
668,0,,0,352,09/06/2018 13:20:11,,,,
669,0,,0,584,09/06/2018 13:20:11,,,,
670,0,,1,708,09/06/2018 13:20:11,,,,
671,1,,0,332,09/06/2018 13:20:11,,,,
672,1,,0,90,09/06/2018 13:20:11,,,,
673,1,,0,671,09/06/2018 13:20:11,,,,
674,1,,1,624,09/06/2018 13:20:11,,,,
675,1,,1,582,09/06/2018 13:20:11,,,,
676,1,,1,267,09/06/2018 13:20:11,,,,
677,0,,0,137,09/06/2018 13:20:11,,,,
678,0,,1,3,09/06/2018 13:20:11,,,,
679,1,,1,748,09/06/2018 13:20:11,,,,
680,0,,0,664,09/06/2018 13:20:11,,,,
681,0,,1,167,09/06/2018 13:20:11,,,,
682,0,,0,771,09/06/2018 13:20:11,,,,
683,0,,1,141,09/06/2018 13:20:11,,,,
684,1,,0,786,09/06/2018 13:20:11,,,,
685,1,,1,441,09/06/2018 13:20:11,,,,
686,0,,0,342,09/06/2018 13:20:11,,,,
687,1,,1,95,09/06/2018 13:20:11,,,,
688,0,,1,145,09/06/2018 13:20:11,,,,
689,1,,0,125,09/06/2018 13:20:11,,,,
690,1,,0,41,09/06/2018 13:20:11,,,,
691,0,,1,224,09/06/2018 13:20:11,,,,
692,0,,1,614,09/06/2018 13:20:11,,,,
693,0,,1,478,09/06/2018 13:20:11,,,,
694,0,,0,673,09/06/2018 13:20:11,,,,
695,0,,0,212,09/06/2018 13:20:11,,,,
696,0,,1,619,09/06/2018 13:20:11,,,,
697,1,,0,142,09/06/2018 13:20:11,,,,
698,0,,1,613,09/06/2018 13:20:11,,,,
699,0,,0,610,09/06/2018 13:20:11,,,,
700,1,,1,419,09/06/2018 13:20:11,,,,
701,0,,1,578,09/06/2018 13:20:11,,,,
702,0,,1,726,09/06/2018 13:20:11,,,,
703,1,,1,119,09/06/2018 13:20:11,,,,
704,1,,0,127,09/06/2018 13:20:11,,,,
705,1,,1,55,09/06/2018 13:20:11,,,,
706,1,,0,367,09/06/2018 13:20:11,,,,
707,1,,0,128,09/06/2018 13:20:11,,,,
708,1,,1,439,09/06/2018 13:20:11,,,,
709,0,,1,496,09/06/2018 13:20:11,,,,
710,0,,1,139,09/06/2018 13:20:11,,,,
711,1,,1,584,09/06/2018 13:20:11,,,,
712,1,,0,631,09/06/2018 13:20:11,,,,
713,0,,1,669,09/06/2018 13:20:11,,,,
714,1,,1,326,09/06/2018 13:20:11,,,,
715,0,,0,386,09/06/2018 13:20:11,,,,
716,1,,1,416,09/06/2018 13:20:11,,,,
717,0,,1,215,09/06/2018 13:20:11,,,,
718,1,,0,657,09/06/2018 13:20:11,,,,
719,1,,0,111,09/06/2018 13:20:11,,,,
720,0,,0,24,09/06/2018 13:20:11,,,,
721,0,,1,261,09/06/2018 13:20:11,,,,
722,0,,0,406,09/06/2018 13:20:11,,,,
723,1,,1,715,09/06/2018 13:20:11,,,,
724,1,,0,683,09/06/2018 13:20:11,,,,
725,0,,1,733,09/06/2018 13:20:11,,,,
726,1,,0,3,09/06/2018 13:20:11,,,,
727,0,,1,67,09/06/2018 13:20:11,,,,
728,1,,0,352,09/06/2018 13:20:11,,,,
729,0,,1,708,09/06/2018 13:20:11,,,,
730,0,,0,631,09/06/2018 13:20:11,,,,
731,0,,0,599,09/06/2018 13:20:11,,,,
732,0,,1,24,09/06/2018 13:20:11,,,,
733,1,,0,447,09/06/2018 13:20:11,,,,
734,0,,1,59,09/06/2018 13:20:11,,,,
735,1,,0,407,09/06/2018 13:20:11,,,,
736,0,,1,77,09/06/2018 13:20:11,,,,
737,0,,0,383,09/06/2018 13:20:11,,,,
738,0,,0,369,09/06/2018 13:20:11,,,,
739,0,,0,354,09/06/2018 13:20:11,,,,
740,1,,1,747,09/06/2018 13:20:11,,,,
741,0,,1,298,09/06/2018 13:20:11,,,,
742,1,,0,638,09/06/2018 13:20:11,,,,
743,0,,0,670,09/06/2018 13:20:11,,,,
744,1,,0,81,09/06/2018 13:20:11,,,,
745,0,,0,254,09/06/2018 13:20:11,,,,
746,1,,0,341,09/06/2018 13:20:11,,,,
747,1,,1,79,09/06/2018 13:20:11,,,,
748,1,,1,723,09/06/2018 13:20:11,,,,
749,1,,0,341,09/06/2018 13:20:11,,,,
750,0,,1,498,09/06/2018 13:20:11,,,,
751,1,,0,119,09/06/2018 13:20:11,,,,
752,0,,0,37,09/06/2018 13:20:11,,,,
753,0,,0,428,09/06/2018 13:20:11,,,,
754,1,,0,313,09/06/2018 13:20:11,,,,
755,1,,0,667,09/06/2018 13:20:11,,,,
756,0,,0,517,09/06/2018 13:20:11,,,,
757,1,,1,10,09/06/2018 13:20:11,,,,
758,1,,0,476,09/06/2018 13:20:11,,,,
759,0,,1,90,09/06/2018 13:20:11,,,,
760,1,,0,605,09/06/2018 13:20:11,,,,
761,0,,0,612,09/06/2018 13:20:11,,,,
762,0,,1,377,09/06/2018 13:20:11,,,,
763,1,,0,366,09/06/2018 13:20:11,,,,
764,0,,1,351,09/06/2018 13:20:11,,,,
765,0,,0,105,09/06/2018 13:20:11,,,,
766,1,,1,376,09/06/2018 13:20:11,,,,
767,1,,0,386,09/06/2018 13:20:11,,,,
768,1,,0,40,09/06/2018 13:20:11,,,,
769,0,,1,747,09/06/2018 13:20:11,,,,
770,1,,1,724,09/06/2018 13:20:11,,,,
771,1,,1,58,09/06/2018 13:20:11,,,,
772,1,,1,489,09/06/2018 13:20:11,,,,
773,0,,0,258,09/06/2018 13:20:11,,,,
774,0,,1,332,09/06/2018 13:20:11,,,,
775,1,,1,229,09/06/2018 13:20:11,,,,
776,1,,0,491,09/06/2018 13:20:11,,,,
777,0,,1,2,09/06/2018 13:20:11,,,,
778,1,,0,282,09/06/2018 13:20:11,,,,
779,1,,0,216,09/06/2018 13:20:11,,,,
780,0,,1,563,09/06/2018 13:20:11,,,,
781,1,,0,135,09/06/2018 13:20:11,,,,
782,0,,1,174,09/06/2018 13:20:11,,,,
783,0,,0,388,09/06/2018 13:20:11,,,,
784,0,,0,196,09/06/2018 13:20:11,,,,
785,1,,0,735,09/06/2018 13:20:11,,,,
786,1,,0,131,09/06/2018 13:20:11,,,,
787,1,,1,138,09/06/2018 13:20:11,,,,
788,1,,0,654,09/06/2018 13:20:11,,,,
789,1,,0,80,09/06/2018 13:20:11,,,,
790,1,,1,74,09/06/2018 13:20:11,,,,
791,1,,0,517,09/06/2018 13:20:11,,,,
792,0,,1,283,09/06/2018 13:20:11,,,,
793,1,,0,397,09/06/2018 13:20:11,,,,
794,0,,1,481,09/06/2018 13:20:11,,,,
795,1,,0,418,09/06/2018 13:20:11,,,,
796,0,,0,214,09/06/2018 13:20:11,,,,
797,0,,0,494,09/06/2018 13:20:11,,,,
798,1,,1,441,09/06/2018 13:20:11,,,,
799,1,,0,766,09/06/2018 13:20:11,,,,
800,0,,0,443,09/06/2018 13:20:11,,,,
801,1,,1,45,09/06/2018 13:20:11,,,,
802,1,,0,641,09/06/2018 13:20:11,,,,
803,0,,1,623,09/06/2018 13:20:11,,,,
804,1,,1,261,09/06/2018 13:20:11,,,,
805,1,,1,16,09/06/2018 13:20:11,,,,
806,0,,0,573,09/06/2018 13:20:11,,,,
807,0,,1,637,09/06/2018 13:20:11,,,,
808,0,,1,581,09/06/2018 13:20:11,,,,
809,1,,1,191,09/06/2018 13:20:11,,,,
810,1,,0,146,09/06/2018 13:20:11,,,,
811,1,,1,689,09/06/2018 13:20:11,,,,
812,0,,0,211,09/06/2018 13:20:11,,,,
813,1,,0,698,09/06/2018 13:20:11,,,,
814,1,,0,223,09/06/2018 13:20:11,,,,
815,0,,1,749,09/06/2018 13:20:11,,,,
816,0,,0,384,09/06/2018 13:20:11,,,,
817,1,,1,305,09/06/2018 13:20:11,,,,
818,1,,0,516,09/06/2018 13:20:11,,,,
819,0,,1,323,09/06/2018 13:20:11,,,,
820,1,,0,471,09/06/2018 13:20:11,,,,
821,1,,0,93,09/06/2018 13:20:11,,,,
822,1,,0,175,09/06/2018 13:20:11,,,,
823,1,,0,683,09/06/2018 13:20:11,,,,
824,1,,0,402,09/06/2018 13:20:11,,,,
825,1,,0,67,09/06/2018 13:20:11,,,,
826,1,,0,738,09/06/2018 13:20:11,,,,
827,0,,1,182,09/06/2018 13:20:11,,,,
828,0,,1,681,09/06/2018 13:20:11,,,,
829,0,,1,140,09/06/2018 13:20:11,,,,
830,0,,1,300,09/06/2018 13:20:11,,,,
831,0,,1,717,09/06/2018 13:20:11,,,,
832,1,,0,27,09/06/2018 13:20:11,,,,
833,1,,0,173,09/06/2018 13:20:11,,,,
834,1,,0,591,09/06/2018 13:20:11,,,,
835,1,,0,747,09/06/2018 13:20:11,,,,
836,1,,1,318,09/06/2018 13:20:11,,,,
837,0,,0,673,09/06/2018 13:20:11,,,,
838,0,,0,317,09/06/2018 13:20:11,,,,
839,1,,0,719,09/06/2018 13:20:11,,,,
840,1,,0,796,09/06/2018 13:20:11,,,,
841,1,,1,621,09/06/2018 13:20:11,,,,
842,0,,0,100,09/06/2018 13:20:11,,,,
843,0,,1,562,09/06/2018 13:20:11,,,,
844,0,,0,506,09/06/2018 13:20:11,,,,
845,1,,1,296,09/06/2018 13:20:11,,,,
846,0,,0,572,09/06/2018 13:20:11,,,,
847,1,,0,663,09/06/2018 13:20:11,,,,
848,0,,0,787,09/06/2018 13:20:11,,,,
849,1,,1,359,09/06/2018 13:20:11,,,,
850,0,,1,186,09/06/2018 13:20:11,,,,
851,0,,0,401,09/06/2018 13:20:11,,,,
852,1,,1,329,09/06/2018 13:20:11,,,,
853,0,,1,643,09/06/2018 13:20:11,,,,
854,0,,0,615,09/06/2018 13:20:11,,,,
855,1,,0,49,09/06/2018 13:20:11,,,,
856,1,,1,677,09/06/2018 13:20:11,,,,
857,1,,1,203,09/06/2018 13:20:11,,,,
858,0,,1,417,09/06/2018 13:20:11,,,,
859,0,,1,680,09/06/2018 13:20:11,,,,
860,0,,0,659,09/06/2018 13:20:11,,,,
861,1,,1,132,09/06/2018 13:20:11,,,,
862,1,,1,668,09/06/2018 13:20:11,,,,
863,0,,0,361,09/06/2018 13:20:11,,,,
864,1,,0,51,09/06/2018 13:20:11,,,,
865,1,,0,655,09/06/2018 13:20:11,,,,
866,0,,1,488,09/06/2018 13:20:11,,,,
867,1,,0,46,09/06/2018 13:20:11,,,,
868,1,,1,649,09/06/2018 13:20:11,,,,
869,0,,0,267,09/06/2018 13:20:11,,,,
870,0,,1,247,09/06/2018 13:20:11,,,,
871,0,,0,724,09/06/2018 13:20:11,,,,
872,1,,0,566,09/06/2018 13:20:11,,,,
873,0,,0,520,09/06/2018 13:20:11,,,,
874,1,,1,236,09/06/2018 13:20:11,,,,
875,1,,1,134,09/06/2018 13:20:11,,,,
876,0,,1,37,09/06/2018 13:20:11,,,,
877,0,,1,762,09/06/2018 13:20:11,,,,
878,1,,1,184,09/06/2018 13:20:11,,,,
879,0,,0,121,09/06/2018 13:20:11,,,,
880,1,,1,791,09/06/2018 13:20:11,,,,
881,1,,0,479,09/06/2018 13:20:11,,,,
882,1,,1,309,09/06/2018 13:20:11,,,,
883,0,,0,600,09/06/2018 13:20:11,,,,
884,1,,1,44,09/06/2018 13:20:11,,,,
885,1,,0,254,09/06/2018 13:20:11,,,,
886,0,,0,379,09/06/2018 13:20:11,,,,
887,1,,0,310,09/06/2018 13:20:11,,,,
888,1,,0,456,09/06/2018 13:20:11,,,,
889,0,,1,256,09/06/2018 13:20:11,,,,
890,1,,0,31,09/06/2018 13:20:11,,,,
891,1,,1,382,09/06/2018 13:20:11,,,,
892,1,,1,631,09/06/2018 13:20:11,,,,
893,1,,1,578,09/06/2018 13:20:11,,,,
894,0,,0,198,09/06/2018 13:20:11,,,,
895,0,,0,342,09/06/2018 13:20:11,,,,
896,1,,0,293,09/06/2018 13:20:11,,,,
897,0,,1,416,09/06/2018 13:20:11,,,,
898,1,,0,352,09/06/2018 13:20:11,,,,
899,1,,1,51,09/06/2018 13:20:11,,,,
900,1,,0,250,09/06/2018 13:20:11,,,,
901,1,,0,426,09/06/2018 13:20:11,,,,
902,1,,0,289,09/06/2018 13:20:11,,,,
903,0,,1,433,09/06/2018 13:20:11,,,,
904,0,,0,480,09/06/2018 13:20:11,,,,
905,0,,0,393,09/06/2018 13:20:11,,,,
906,0,,0,620,09/06/2018 13:20:11,,,,
907,1,,0,109,09/06/2018 13:20:11,,,,
908,0,,1,454,09/06/2018 13:20:11,,,,
909,1,,1,789,09/06/2018 13:20:11,,,,
910,0,,1,340,09/06/2018 13:20:11,,,,
911,0,,0,561,09/06/2018 13:20:11,,,,
912,0,,0,179,09/06/2018 13:20:11,,,,
913,0,,0,115,09/06/2018 13:20:11,,,,
914,0,,0,257,09/06/2018 13:20:11,,,,
915,1,,1,211,09/06/2018 13:20:11,,,,
916,1,,1,569,09/06/2018 13:20:11,,,,
917,1,,0,551,09/06/2018 13:20:11,,,,
918,0,,1,60,09/06/2018 13:20:11,,,,
919,0,,1,402,09/06/2018 13:20:11,,,,
920,1,,1,206,09/06/2018 13:20:11,,,,
921,0,,1,282,09/06/2018 13:20:11,,,,
922,1,,0,538,09/06/2018 13:20:11,,,,
923,0,,0,261,09/06/2018 13:20:11,,,,
924,0,,1,551,09/06/2018 13:20:11,,,,
925,1,,0,80,09/06/2018 13:20:11,,,,
926,1,,0,416,09/06/2018 13:20:11,,,,
927,0,,1,532,09/06/2018 13:20:11,,,,
928,1,,1,283,09/06/2018 13:20:11,,,,
929,0,,0,691,09/06/2018 13:20:11,,,,
930,0,,1,512,09/06/2018 13:20:11,,,,
931,1,,1,790,09/06/2018 13:20:11,,,,
932,0,,0,33,09/06/2018 13:20:11,,,,
933,0,,1,776,09/06/2018 13:20:11,,,,
934,1,,0,689,09/06/2018 13:20:11,,,,
935,0,,1,765,09/06/2018 13:20:11,,,,
936,0,,1,335,09/06/2018 13:20:11,,,,
937,0,,1,661,09/06/2018 13:20:11,,,,
938,0,,1,117,09/06/2018 13:20:11,,,,
939,0,,1,111,09/06/2018 13:20:11,,,,
940,0,,1,312,09/06/2018 13:20:11,,,,
941,1,,0,298,09/06/2018 13:20:11,,,,
942,0,,1,281,09/06/2018 13:20:11,,,,
943,1,,0,404,09/06/2018 13:20:11,,,,
944,0,,0,145,09/06/2018 13:20:11,,,,
945,0,,0,365,09/06/2018 13:20:11,,,,
946,1,,1,277,09/06/2018 13:20:11,,,,
947,1,,0,713,09/06/2018 13:20:11,,,,
948,0,,1,707,09/06/2018 13:20:11,,,,
949,0,,0,179,09/06/2018 13:20:11,,,,
950,1,,1,479,09/06/2018 13:20:11,,,,
951,0,,0,751,09/06/2018 13:20:11,,,,
952,1,,1,224,09/06/2018 13:20:11,,,,
953,1,,0,5,09/06/2018 13:20:11,,,,
954,1,,1,1,09/06/2018 13:20:11,,,,
955,1,,0,752,09/06/2018 13:20:11,,,,
956,1,,1,129,09/06/2018 13:20:11,,,,
957,0,,1,83,09/06/2018 13:20:11,,,,
958,1,,0,591,09/06/2018 13:20:11,,,,
959,1,,0,91,09/06/2018 13:20:11,,,,
960,1,,0,524,09/06/2018 13:20:11,,,,
961,0,,0,275,09/06/2018 13:20:11,,,,
962,0,,0,753,09/06/2018 13:20:11,,,,
963,1,,0,539,09/06/2018 13:20:11,,,,
964,0,,0,613,09/06/2018 13:20:11,,,,
965,0,,1,490,09/06/2018 13:20:11,,,,
966,1,,0,493,09/06/2018 13:20:11,,,,
967,0,,0,564,09/06/2018 13:20:11,,,,
968,0,,1,414,09/06/2018 13:20:11,,,,
969,1,,0,253,09/06/2018 13:20:11,,,,
970,1,,1,224,09/06/2018 13:20:11,,,,
971,1,,1,272,09/06/2018 13:20:11,,,,
972,0,,0,422,09/06/2018 13:20:11,,,,
973,1,,1,149,09/06/2018 13:20:11,,,,
974,1,,1,706,09/06/2018 13:20:11,,,,
975,0,,0,520,09/06/2018 13:20:11,,,,
976,0,,1,788,09/06/2018 13:20:11,,,,
977,1,,0,741,09/06/2018 13:20:11,,,,
978,0,,1,579,09/06/2018 13:20:11,,,,
979,1,,0,540,09/06/2018 13:20:11,,,,
980,0,,1,734,09/06/2018 13:20:11,,,,
981,1,,0,221,09/06/2018 13:20:11,,,,
982,0,,1,217,09/06/2018 13:20:11,,,,
983,0,,1,115,09/06/2018 13:20:11,,,,
984,1,,0,24,09/06/2018 13:20:11,,,,
985,0,,0,360,09/06/2018 13:20:11,,,,
986,0,,0,167,09/06/2018 13:20:11,,,,
987,1,,0,224,09/06/2018 13:20:11,,,,
988,0,,0,773,09/06/2018 13:20:11,,,,
989,0,,0,253,09/06/2018 13:20:11,,,,
990,0,,1,659,09/06/2018 13:20:11,,,,
991,0,,1,39,09/06/2018 13:20:11,,,,
992,1,,1,430,09/06/2018 13:20:11,,,,
993,0,,1,689,09/06/2018 13:20:11,,,,
994,1,,0,32,09/06/2018 13:20:11,,,,
995,0,,1,74,09/06/2018 13:20:11,,,,
996,0,,1,163,09/06/2018 13:20:11,,,,
997,0,,1,761,09/06/2018 13:20:11,,,,
998,0,,1,615,09/06/2018 13:20:11,,,,
999,1,,1,243,09/06/2018 13:20:11,,,,
1000,0,,0,76,09/06/2018 13:20:11,,,,
1001,1,,0,677,09/06/2018 13:20:11,,,,
1002,1,,0,533,09/06/2018 13:20:11,,,,
1003,1,,0,372,09/06/2018 13:20:11,,,,
1004,1,,1,228,09/06/2018 13:20:11,,,,
1005,1,,1,619,09/06/2018 13:20:11,,,,
1006,0,,1,325,09/06/2018 13:20:11,,,,
1007,1,,1,778,09/06/2018 13:20:11,,,,
1008,1,,0,262,09/06/2018 13:20:11,,,,
1009,1,,1,597,09/06/2018 13:20:11,,,,
1010,1,,0,350,09/06/2018 13:20:11,,,,
1011,1,,0,331,09/06/2018 13:20:11,,,,
1012,1,,1,780,09/06/2018 13:20:11,,,,
1013,1,,0,489,09/06/2018 13:20:11,,,,
1014,1,,0,71,09/06/2018 13:20:11,,,,
1015,1,,0,470,09/06/2018 13:20:11,,,,
1016,0,,1,270,09/06/2018 13:20:11,,,,
1017,0,,0,583,09/06/2018 13:20:11,,,,
1018,1,,1,637,09/06/2018 13:20:11,,,,
1019,1,,1,667,09/06/2018 13:20:11,,,,
1020,0,,1,726,09/06/2018 13:20:11,,,,
1021,0,,1,762,09/06/2018 13:20:11,,,,
1022,0,,0,520,09/06/2018 13:20:11,,,,
1023,0,,0,494,09/06/2018 13:20:11,,,,
1024,0,,0,580,09/06/2018 13:20:11,,,,
1025,1,,1,622,09/06/2018 13:20:11,,,,
1026,1,,1,503,09/06/2018 13:20:11,,,,
1027,0,,0,791,09/06/2018 13:20:11,,,,
1028,1,,1,495,09/06/2018 13:20:11,,,,
1029,0,,1,656,09/06/2018 13:20:11,,,,
1030,1,,0,788,09/06/2018 13:20:11,,,,
1031,0,,1,518,09/06/2018 13:20:11,,,,
1032,1,,1,303,09/06/2018 13:20:11,,,,
1033,1,,0,283,09/06/2018 13:20:11,,,,
1034,1,,0,495,09/06/2018 13:20:11,,,,
1035,0,,1,677,09/06/2018 13:20:11,,,,
1036,1,,0,405,09/06/2018 13:20:11,,,,
1037,1,,0,461,09/06/2018 13:20:11,,,,
1038,1,,0,433,09/06/2018 13:20:11,,,,
1039,1,,0,458,09/06/2018 13:20:11,,,,
1040,0,,0,147,09/06/2018 13:20:11,,,,
1041,1,,1,184,09/06/2018 13:20:11,,,,
1042,0,,0,198,09/06/2018 13:20:11,,,,
1043,0,,1,783,09/06/2018 13:20:11,,,,
1044,0,,1,488,09/06/2018 13:20:11,,,,
1045,1,,1,61,09/06/2018 13:20:11,,,,
1046,0,,0,150,09/06/2018 13:20:11,,,,
1047,0,,0,158,09/06/2018 13:20:11,,,,
1048,1,,1,396,09/06/2018 13:20:11,,,,
1049,0,,0,310,09/06/2018 13:20:11,,,,
1050,1,,0,685,09/06/2018 13:20:11,,,,
1051,1,,1,705,09/06/2018 13:20:11,,,,
1052,0,,0,450,09/06/2018 13:20:11,,,,
1053,1,,1,274,09/06/2018 13:20:11,,,,
1054,1,,1,726,09/06/2018 13:20:11,,,,
1055,1,,0,528,09/06/2018 13:20:11,,,,
1056,0,,0,433,09/06/2018 13:20:11,,,,
1057,1,,0,305,09/06/2018 13:20:11,,,,
1058,1,,0,392,09/06/2018 13:20:11,,,,
1059,0,,0,211,09/06/2018 13:20:11,,,,
1060,0,,1,271,09/06/2018 13:20:11,,,,
1061,1,,0,791,09/06/2018 13:20:11,,,,
1062,0,,1,415,09/06/2018 13:20:11,,,,
1063,1,,0,406,09/06/2018 13:20:11,,,,
1064,1,,0,715,09/06/2018 13:20:11,,,,
1065,0,,1,258,09/06/2018 13:20:11,,,,
1066,1,,0,59,09/06/2018 13:20:11,,,,
1067,1,,0,732,09/06/2018 13:20:11,,,,
1068,0,,1,772,09/06/2018 13:20:11,,,,
1069,1,,1,183,09/06/2018 13:20:11,,,,
